frame,track_id,area,neighbors
16,6278,1336,0
16,6281,2239,0
16,6282,1847,0
16,6287,1289,0
16,6293,1296,0
16,6295,811,0
16,6296,1467,0
16,6297,1977,0
16,6299,1016,0
16,6300,1346,0
16,6301,1877,0
16,6303,1647,0
16,6304,1298,0
16,6305,734,0
16,6306,1518,0
16,6307,1522,0
16,6308,1464,0
16,6310,1019,0
16,6311,1401,0
16,6312,1206,0
16,6313,1049,0
16,6314,1111,0
16,6315,1579,0
16,6316,1436,0
16,6317,1416,0
16,6318,1647,0
16,6319,1901,0
16,6320,1722,0
16,6321,1529,0
16,6322,1443,0
16,6324,1395,0
16,6325,1353,0
16,6326,1260,0
16,6327,1081,0
16,6328,1517,0
16,6329,1259,0
16,6330,1907,0
16,6331,1662,0
16,6332,1380,0
16,6333,1827,0
16,6334,1522,0
16,6335,1030,0
16,6336,1056,0
16,6337,1427,0
16,6338,943,0
16,6339,1406,0
16,6340,1488,0
16,6341,1772,0
16,6342,1545,0
16,6344,1391,0
16,6345,1155,0
16,6347,1565,0
16,6348,1458,0
16,6349,1082,0
16,6350,1425,0
16,6351,1856,0
16,6352,1439,0
16,6353,1057,0
16,6366,2217,0
16,6371,1834,0
16,6373,1868,0
16,6380,1458,0
16,6383,2050,0
16,6387,2377,0
16,6389,1601,0
16,6392,1488,0
16,6395,1232,0
16,6403,501,0
16,6408,1815,0
16,6409,1596,0
16,6415,2150,0
16,6425,1662,0
16,6427,1745,0
16,6428,1887,0
16,6453,490,0
16,6461,2653,0
16,6466,1897,0
16,6470,2114,0
16,6479,2191,0
16,6480,1478,0
16,6482,1767,0
16,6483,1575,0
16,6484,1707,0
16,6488,2014,0
16,6492,1614,0
16,6498,2470,0
16,6506,2134,0
16,6518,1150,0
16,6524,2189,0
16,6529,2464,0
16,6541,2058,0
16,6542,2139,0
16,6549,1417,0
16,6550,2645,0
16,6553,1562,0
16,6554,1961,0
16,6557,1845,0
16,6558,1806,0
16,6559,1533,0
16,6562,1900,0
16,6563,2198,0
16,6564,1823,0
16,6567,1391,0
16,6572,1509,0
16,6574,1515,0
16,6575,2046,0
16,6576,1940,0
16,6577,1816,0
16,6583,1822,0
16,6584,1477,0
16,6585,448,0
16,6587,1969,0
16,6589,1788,0
16,6595,1904,0
16,6598,605,0
16,6599,1749,0
16,6600,1784,0
16,6602,1634,0
16,6606,3014,0
16,6612,2507,0
16,6618,578,0
16,6622,2422,0
16,6625,1665,0
16,6627,2099,0
16,6631,1441,0
16,6632,2637,0
16,6633,1539,0
16,6640,2653,0
16,6641,1526,0
16,6644,2476,0
16,6663,1263,0
16,6664,1761,0
16,6665,1708,0
16,6666,1490,0
16,6667,1699,0
16,6669,1899,0
16,6671,1795,0
16,6675,2546,0
16,6676,2056,0
16,6683,2675,0
16,6686,2711,0
16,6689,1654,0
16,6690,2105,0
16,6691,1795,0
16,6695,1310,0
16,6696,1437,0
16,6698,1390,0
16,6700,1321,0
16,6712,1749,0
16,6715,2272,0
16,6717,1472,0
16,6721,2110,0
16,6722,1727,0
16,6723,1647,0
16,6728,1783,0
16,6730,1635,0
16,6732,1254,0
16,6734,2306,0
16,6735,2338,0
16,6740,1635,0
16,6741,1775,0
16,6742,2424,0
16,6743,1606,0
16,6747,3158,0
16,6749,5401,0
16,6750,1477,0
16,6752,2203,0
16,6754,2006,0
16,6755,2306,0
16,6756,1609,0
16,6757,2315,0
16,6760,2072,0
16,6761,1464,0
16,6763,1691,0
16,6767,1442,0
16,6770,1804,0
16,6771,1795,0
16,6775,1338,0
16,6776,2408,0
16,6779,1787,0
16,6780,1549,0
16,6781,1772,0
16,6782,2187,0
16,6783,1271,0
16,6785,1979,0
16,6791,1717,0
16,6793,1801,0
16,6796,1714,0
16,6798,1577,0
16,6802,1619,0
16,6804,2102,0
16,6805,2480,0
16,6807,1840,0
16,6808,1624,0
16,6810,1695,0
16,6812,2059,0
16,6814,1360,0
16,6817,1843,0
16,6820,1137,0
16,6823,1805,0
16,6825,1818,0
16,6826,2048,0
16,6832,1276,0
16,6833,1507,0
16,6835,1489,0
16,6837,2145,0
16,6838,1647,0
16,6839,2783,0
16,6842,2002,0
16,6844,1751,0
16,6845,1773,0
16,6846,1665,0
16,6848,2408,0
16,6851,1621,0
16,6852,1694,0
16,6853,1491,0
16,6855,2373,0
16,6859,2648,0
16,6860,1751,0
16,6861,1881,0
16,6862,1811,0
16,6864,880,0
16,6865,3377,0
16,6867,1155,0
16,6868,2194,0
16,6869,1867,0
16,6870,1357,0
16,6871,1894,0
16,6872,1284,0
16,6873,1231,0
16,6875,1600,0
16,6876,2047,0
16,6877,2052,0
16,6878,947,0
16,6879,2718,0
16,6880,3048,0
16,6881,1333,0
16,6882,1558,0
16,6885,1131,0
16,6886,1846,0
16,6892,1346,0
16,6893,885,0
16,6894,1747,0
16,6897,1601,0
16,6899,1488,0
16,6900,1357,0
16,6901,1805,0
16,6902,1021,0
16,6903,2132,0
16,6904,1364,0
16,6907,1528,0
16,6908,1243,0
16,6913,1793,0
16,6914,1252,0
16,6916,1261,0
16,6918,818,0
16,6919,1460,0
16,6920,1106,0
16,6921,1434,0
16,6922,1826,0
16,6923,1152,0
16,6924,2286,0
16,6926,886,0
16,6929,1175,0
16,6930,1834,0
16,6931,2298,0
16,6932,1998,0
16,6933,1682,0
16,6934,1735,0
16,6935,4556,0
16,6936,1108,0
16,6938,1541,0
16,6939,1338,0
16,6941,1912,0
16,6942,1217,0
16,6943,1861,0
16,6944,1311,0
16,6945,1878,0
16,6946,1145,0
16,6947,1565,0
16,6948,1280,0
16,6949,1730,0
16,6950,1129,0
16,6951,1237,0
16,6953,1261,0
16,6954,958,0
16,6955,1180,0
16,6956,1496,0
16,6957,1063,0
16,6958,5136,0
16,6959,1538,0
16,6960,1567,0
16,6961,884,0
16,6962,1523,0
16,6963,2332,0
16,6964,1660,0
16,6965,1641,0
16,6967,1582,0
16,6968,1285,0
16,6969,808,0
16,6971,1017,0
16,6973,1562,0
16,6974,1431,0
16,6975,1674,0
16,6976,1419,0
16,6977,1482,0
16,6978,817,0
16,6980,1648,0
16,6981,1496,0
16,6982,2115,0
16,6983,3048,0
16,6984,1485,0
16,6985,1175,0
16,6986,1804,0
16,6987,1587,0
16,6988,1470,0
16,6989,1447,0
16,6990,1017,0
16,6991,1324,0
16,6992,1206,0
16,6993,1201,0
16,6995,1972,0
16,6996,1585,0
16,6997,1399,0
16,6998,1649,0
16,6999,2730,0
16,7001,1354,0
16,7002,1505,0
16,7003,814,0
16,7005,1064,0
16,7006,1357,0
16,7007,1078,0
16,7008,1353,0
16,7012,1336,0
16,7013,1242,0
16,7014,1853,0
16,7015,1015,0
16,7016,1253,0
16,7017,1388,0
16,7018,948,0
16,7019,1366,0
16,7020,773,0
16,7021,1377,0
16,7022,1000,0
16,7023,873,0
16,7024,721,0
16,7026,250,0
16,7043,1942,0
16,7059,1692,0
16,7085,2208,0
16,7087,1647,0
16,7091,1218,0
16,7093,1105,0
16,7096,2006,0
16,7097,1957,0
16,7098,3004,0
16,7102,5558,0
16,7103,8746,0
16,7104,5293,0
16,7105,14174,0
16,7138,1439,0
16,7163,1699,0
16,7176,1456,0
16,7182,1914,0
16,7219,1440,0
16,7225,1343,0
16,7234,1979,0
16,7247,1316,0
16,7248,1248,0
16,7250,1946,0
16,7256,1938,0
16,7263,1776,0
16,7272,2148,0
16,7273,2184,0
16,7286,1843,0
16,7290,1986,0
16,7294,2486,0
16,7300,2043,0
16,7301,1665,0
16,7302,1683,0
16,7306,1652,0
16,7307,1540,0
16,7313,1357,0
16,7314,1467,0
16,7315,1179,0
16,7317,2097,0
16,7318,2250,0
16,7319,1847,0
16,7320,3489,0
16,7322,2427,0
16,7323,3312,0
16,7325,1927,0
16,7328,517,0
16,7332,3591,0
16,7333,6427,0
16,7334,4192,0
16,7335,7379,0
16,7336,6286,0
16,7337,6100,0
16,7338,5314,0
16,7339,1067,0
16,7340,1163,0
16,7341,1240,0
16,7342,1530,0
16,7343,750,0
16,7344,1393,0
16,7345,1551,0
16,7346,1237,0
16,7347,1277,0
16,7348,1198,0
16,7349,1856,0
16,7350,1791,0
16,7351,1518,0
16,7352,1784,0
16,7353,1640,0
16,7354,1656,0
16,7355,1675,0
16,7356,1670,0
16,7357,1478,0
16,7358,1145,0
16,7359,826,0
16,7360,1723,0
16,7361,1023,0
16,7362,1083,0
16,7363,1127,0
16,7364,1006,0
16,7365,1058,0
16,7366,898,0
16,7367,1477,0
16,7368,1453,0
16,7369,1708,0
16,7370,2087,0
16,7371,1320,0
16,7372,944,0
16,7373,1283,0
16,7374,1541,0
16,7375,1330,0
16,7376,1025,0
16,7377,844,0
16,7378,1504,0
16,7379,1606,0
16,7380,593,0
16,7381,1515,0
16,7382,1228,0
16,7383,1100,0
16,7384,1524,0
16,7385,1605,0
16,7386,1434,0
16,7387,1068,0
16,7388,1530,0
16,7389,2077,0
16,7390,1028,0
16,7391,1266,0
16,7392,1409,0
16,7393,1306,0
16,7394,1363,0
16,7395,1229,0
16,7396,1521,0
16,7397,1553,0
16,7398,1466,0
16,7399,1915,0
16,7400,1907,0
16,7401,1343,0
16,7402,1536,0
16,7403,1324,0
16,7404,1576,0
16,7405,2094,0
16,7406,1388,0
16,7407,1358,0
16,7408,1591,0
16,7409,1411,0
16,7410,1981,0
16,7411,2043,0
16,7412,1969,0
16,7413,1301,0
16,7414,2081,0
16,7415,1431,0
16,7416,993,0
16,7417,1337,0
16,7418,1249,0
16,7419,1452,0
16,7420,1580,0
16,7421,1131,0
16,7422,1664,0
16,7423,1396,0
16,7424,2132,0
16,7425,2157,0
16,7426,1528,0
16,7427,1401,0
16,7428,1414,0
16,7429,1068,0
16,7430,1597,0
16,7431,1407,0
16,7432,1368,0
16,7433,1511,0
16,7434,1705,0
16,7435,1483,0
16,7436,784,0
16,7437,1719,0
16,7438,983,0
16,7439,1914,0
16,7440,1163,0
16,7441,1767,0
16,7442,1447,0
16,7443,874,0
16,7444,1554,0
16,7445,1636,0
16,7446,1717,0
16,7447,1451,0
16,7448,1232,0
16,7449,1086,0
16,7450,795,0
16,7451,2113,0
16,7452,1150,0
16,7453,1808,0
16,7454,1570,0
16,7455,1938,0
16,7456,1264,0
16,7457,1224,0
16,7458,1955,0
16,7459,1424,0
16,7460,1289,0
16,7461,1881,0
16,7462,1595,0
16,7463,1970,0
16,7464,1212,0
16,7465,1386,0
16,7466,1197,0
16,7467,1439,0
16,7468,1573,0
16,7469,1610,0
16,7470,1809,0
16,7471,2073,0
16,7472,2218,0
16,7473,1411,0
16,7474,1456,0
16,7475,1153,0
16,7476,1808,0
16,7477,1780,0
16,7478,1084,0
16,7479,1912,0
16,7480,1735,0
16,7481,1725,0
16,7482,1154,0
16,7483,2313,0
16,7484,1687,0
16,7485,1444,0
16,7486,747,0
16,7487,1818,0
16,7488,1620,0
16,7489,1428,0
16,7490,1400,0
16,7491,854,0
16,7492,1788,0
16,7493,1885,0
16,7494,1573,0
16,7495,1477,0
16,7496,1970,0
16,7497,1715,0
16,7498,1367,0
16,7499,1367,0
16,7500,1876,0
16,7501,1216,0
16,7502,1899,0
16,7503,1469,0
16,7504,1647,0
16,7505,1189,0
16,7506,1406,0
16,7507,1143,0
16,7508,1038,0
16,7509,1240,0
16,7510,2137,0
16,7511,1601,0
16,7512,1143,0
16,7513,1562,0
16,7514,1797,0
16,7515,1875,0
16,7516,1717,0
16,7517,1468,0
16,7518,1839,0
16,7519,1728,0
16,7520,1839,0
16,7521,1391,0
16,7522,1216,0
16,7523,1816,0
16,7524,1918,0
16,7525,1514,0
16,7526,1941,0
16,7527,1701,0
16,7528,1902,0
16,7529,1258,0
16,7530,2262,0
16,7531,1300,0
16,7532,1371,0
16,7533,1378,0
16,7534,1522,0
16,7535,1582,0
16,7536,1415,0
16,7537,1303,0
16,7538,1347,0
16,7539,866,0
16,7540,1570,0
16,7541,1931,0
16,7542,817,0
16,7543,1459,0
16,7544,1522,0
16,7545,2304,0
16,7546,1704,0
16,7547,1083,0
16,7548,1016,0
16,7549,2042,0
16,7550,1702,0
16,7551,1423,0
16,7552,2072,0
16,7553,1023,0
16,7554,1575,0
16,7555,1581,0
16,7556,2845,0
16,7557,1857,0
16,7558,1542,0
16,7559,1479,0
16,7560,1884,0
16,7561,1813,0
16,7562,1894,0
16,7563,1673,0
16,7564,978,0
16,7565,263,0
16,7566,2031,0
16,7567,1231,0
16,7568,1968,0
16,7569,1571,0
16,7570,1336,0
16,7571,2330,0
16,7572,1293,0
16,7573,1829,0
16,7574,1287,0
16,7575,1052,0
16,7576,1547,0
16,7577,1147,0
16,7578,1810,0
16,7579,662,0
16,7580,988,0
16,7581,1672,0
16,7582,1829,0
16,7583,1764,0
16,7584,1803,0
16,7585,753,0
16,7586,2058,0
16,7587,1846,0
16,7588,704,0
16,7589,1642,0
16,7590,1652,0
16,7591,813,0
16,7592,1372,0
16,7593,2023,0
16,7594,942,0
16,7595,1511,0
16,7596,1758,0
16,7597,828,0
16,7598,1361,0
16,7599,1514,0
16,7600,1559,0
16,7601,6379,0
16,7602,1243,0
16,7603,1783,0
16,7604,1416,0
16,7605,953,0
16,7606,4547,0
16,7607,1090,0
16,7608,5614,0
16,7609,1261,0
16,7610,1226,0
16,7611,1209,0
16,7612,824,0
16,7613,3943,0
16,7614,2989,0
16,7615,4272,0
16,7616,5019,0
16,7617,5597,0
16,7618,2594,0
16,7619,6807,0
16,7620,7107,0
16,7621,1745,0
16,7622,1474,0
16,7623,1053,0
16,7624,1887,0
16,7625,1916,0
16,7626,1713,0
16,7627,1356,0
16,7628,1568,0
16,7629,1482,0
16,7630,1163,0
16,7631,1354,0
16,7632,1117,0
16,7633,976,0
16,7634,1954,0
16,7635,1390,0
16,7636,796,0
16,7637,1533,0
16,7638,1474,0
16,7639,1165,0
16,7640,542,0
16,7641,874,0
16,7642,2209,0
16,7643,1903,0
16,7644,1315,0
16,7645,1512,0
16,7646,1913,0
16,7647,1525,0
16,7648,1977,0
16,7649,2011,0
16,7650,1518,0
16,7651,1166,0
16,7652,1147,0
16,7653,1400,0
16,7654,1297,0
16,7655,1663,0
16,7656,1383,0
16,7657,878,0
16,7658,1958,0
16,7659,934,0
16,7660,1333,0
16,7661,1192,0
16,7662,664,0
16,7663,1551,0
16,7664,1062,0
16,7665,1609,0
16,7666,1546,0
16,7667,1582,0
16,7668,1579,0
16,7669,1525,0
16,7670,259,0
16,7671,1412,0
16,7672,1734,0
16,7673,1104,0
16,7674,1327,0
16,7675,991,0
16,7676,1715,0
16,7677,1276,0
16,7678,1453,0
16,7679,111,0
16,7680,1141,0
16,7681,1410,0
16,7682,1291,0
16,7683,1171,0
16,7684,1940,0
16,7685,1203,0
16,7686,1035,0
16,7687,1020,0
16,7688,1734,0
16,7689,1310,0
16,7690,945,0
16,7691,1179,0
16,7692,1883,0
16,7693,1131,0
16,7694,1261,0
16,7695,1732,0
16,7696,771,0
16,7697,838,0
16,7698,1810,0
16,7699,998,0
16,7700,1184,0
16,7701,1440,0
16,7702,2005,0
16,7703,791,0
16,7704,1262,0
16,7705,1620,0
16,7706,1149,0
16,7707,1240,0
16,7708,1370,0
16,7709,1262,0
16,7710,2482,0
16,7711,1429,0
16,7712,1915,0
16,7713,1230,0
16,7714,1499,0
16,7715,1823,0
16,7716,1384,0
16,7717,1837,0
16,7718,1711,0
16,7719,750,0
16,7720,1605,0
16,7721,1334,0
16,7722,926,0
16,7723,1887,0
16,7724,1560,0
16,7725,1637,0
16,7726,578,0
16,7727,1435,0
16,7728,1885,0
16,7729,2025,0
16,7730,1874,0
16,7731,1021,0
16,7732,1962,0
16,7733,623,0
16,7734,2033,0
16,7735,902,0
16,7736,806,0
16,7737,2122,0
16,7738,1796,0
16,7739,1292,0
16,7740,1515,0
16,7741,1046,0
16,7742,1258,0
16,7743,995,0
16,7744,831,0
16,7745,748,0
16,7746,789,0
16,7747,1114,0
16,7748,1422,0
16,7749,1748,0
16,7750,1551,0
16,7751,2031,0
16,7752,1656,0
16,7753,630,0
16,7754,1592,0
16,7755,1080,0
16,7756,1706,0
16,7757,1624,0
16,7758,1317,0
16,7759,1066,0
16,7760,1205,0
16,7761,2170,0
16,7762,1017,0
16,7763,1652,0
16,7764,1373,0
16,7765,1512,0
16,7766,1206,0
16,7767,2068,0
16,7768,2585,0
16,7769,1683,0
16,7770,1842,0
16,7771,1544,0
16,7772,1304,0
16,7773,1062,0
16,7774,1416,0
16,7775,1404,0
16,7776,1474,0
16,7777,1578,0
16,7778,1238,0
16,7779,1386,0
16,7780,1192,0
16,7781,1228,0
16,7782,1354,0
16,7783,681,0
16,7784,948,0
16,7785,1395,0
16,7786,1584,0
16,7787,1409,0
16,7788,655,0
16,7789,1304,0
16,7790,1536,0
16,7791,1318,0
16,7792,1379,0
16,7793,1742,0
16,7794,1249,0
16,7795,1487,0
16,7796,2107,0
16,7797,1615,0
16,7798,1111,0
16,7799,1941,0
16,7800,1323,0
16,7801,900,0
16,7802,1303,0
16,7803,1437,0
16,7804,1413,0
16,7805,811,0
16,7806,1541,0
16,7807,1287,0
16,7808,2770,0
16,7809,997,0
16,7810,1193,0
16,7811,1873,0
16,7812,1352,0
16,7813,1545,0
16,7814,1335,0
16,7815,1680,0
16,7816,1301,0
16,7817,1274,0
16,7818,1873,0
16,7819,1881,0
16,7820,1071,0
16,7821,1235,0
16,7822,1170,0
16,7823,1702,0
16,7824,1591,0
16,7825,1578,0
16,7826,1780,0
16,7827,234,0
16,7828,1834,0
16,7829,1189,0
16,7830,960,0
16,7831,641,0
16,7832,1552,0
16,7833,1764,0
16,7834,1370,0
16,7835,1898,0
16,7836,2907,0
16,7837,1474,0
16,7838,1455,0
16,7839,1673,0
16,7840,212,0
16,7841,892,0
16,7842,1710,0
16,7843,489,0
16,7844,2031,0
16,7845,1230,0
16,7846,1726,0
16,7847,1951,0
16,7848,1594,0
16,7849,1339,0
16,7850,1959,0
16,7851,924,0
16,7852,3290,0
16,7853,1206,0
16,7854,1291,0
16,7855,1410,0
16,7856,1532,0
16,7857,984,0
16,7858,1176,0
16,7859,1432,0
16,7860,1235,0
16,7861,1781,0
16,7862,1396,0
16,7863,1662,0
16,7864,1443,0
16,7865,1377,0
16,7866,992,0
16,7867,1703,0
16,7868,1091,0
16,7869,2116,0
16,7870,1124,0
16,7871,1449,0
16,7872,1856,0
16,7873,1247,0
16,7874,1848,0
16,7875,1285,0
16,7876,1912,0
16,7877,1851,0
16,7878,1219,0
16,7879,1937,0
16,7880,1595,0
16,7881,1662,0
16,7882,496,0
16,7883,1892,0
16,7884,1390,0
16,7885,416,0
16,7886,1659,0
16,7887,746,0
16,7888,741,0
16,7889,2291,0
16,7890,1083,0
16,7891,773,0
16,7892,1490,0
16,7893,1795,0
16,7894,1130,0
16,7895,1207,0
16,7896,1725,0
16,7897,1466,0
16,7898,1366,0
16,7899,780,0
16,7900,1084,0
16,7901,1371,0
16,7902,1092,0
16,7903,1448,0
16,7904,1540,0
16,7905,1823,0
16,7906,1284,0
16,7907,1646,0
16,7908,2014,0
16,7909,1332,0
16,7910,1123,0
16,7911,1168,0
16,7912,2227,0
16,7913,925,0
16,7914,1707,0
16,7915,983,0
16,7916,1026,0
16,7917,986,0
16,7918,1184,0
16,7919,1022,0
16,7920,1841,0
16,7921,740,0
16,7922,1644,0
16,7923,1621,0
16,7924,1399,0
16,7925,2024,0
16,7926,916,0
16,7927,916,0
16,7928,1415,0
16,7929,1596,0
16,7930,1763,0
16,7931,1509,0
16,7932,505,0
16,7933,1613,0
16,7934,2276,0
16,7935,3206,0
16,7936,1489,0
16,7937,1103,0
16,7938,1446,0
16,7939,1157,0
16,7940,1238,0
16,7941,1277,0
16,7942,1896,0
16,7943,1374,0
16,7944,1437,0
16,7945,826,0
16,7946,2019,0
16,7947,1602,0
16,7948,1762,0
16,7949,3412,0
16,7950,1647,0
16,7951,1778,0
16,7952,1348,0
16,7953,228,0
16,7954,963,0
16,7955,872,0
16,7956,2083,0
16,7957,3085,0
16,7958,1086,0
16,7959,1486,0
16,7960,1118,0
16,7961,1933,0
16,7962,1617,0
16,7963,862,0
16,7964,2865,0
16,7965,1361,0
16,7966,1896,0
16,7967,1690,0
16,7968,1473,0
16,7969,1179,0
16,7970,1457,0
16,7971,1266,0
16,7972,1761,0
16,7973,2060,0
16,7974,1072,0
16,7975,3553,0
16,7976,2102,0
16,7977,1059,0
16,7978,1808,0
16,7979,1230,0
16,7980,1014,0
16,7981,1581,0
16,7982,355,0
16,7983,1569,0
16,7984,2140,0
16,7985,1476,0
16,7986,1380,0
16,7987,1339,0
16,7988,3315,0
16,7989,1442,0
16,7990,1131,0
16,7991,995,0
16,7992,316,0
16,7993,232,0
16,7994,1552,0
16,7995,1635,0
16,7996,390,0
16,7997,1227,0
16,7998,875,0
16,7999,1441,0
16,8000,1052,0
16,8001,1639,0
16,8002,660,0
16,8003,1942,0
16,8004,407,0
16,8005,923,0
16,8006,3322,0
16,8007,1684,0
16,8008,2183,0
16,8009,1691,0
16,8010,240,0
16,8011,915,0
16,8012,1781,0
16,8013,1802,0
16,8014,1166,0
16,8015,3662,0
16,8016,1981,0
16,8017,1614,0
16,8018,1492,0
16,8019,1187,0
16,8020,1082,0
16,8021,1264,0
16,8022,2108,0
16,8023,975,0
16,8024,1789,0
16,8025,1092,0
16,8026,1230,0
16,8027,1498,0
16,8028,1005,0
16,8029,543,0
16,8030,3942,0
16,8031,1525,0
16,8032,1534,0
16,8033,510,0
16,8034,1433,0
16,8035,1906,0
16,8036,263,0
16,8037,920,0
16,8038,1076,0
16,8039,724,0
16,8040,709,0
16,8041,1389,0
16,8042,1744,0
16,8043,1306,0
16,8044,3889,0
16,8045,857,0
16,8046,865,0
16,8047,263,0
16,8048,1334,0
16,8049,1761,0
16,8050,3725,0
16,8051,1455,0
16,8052,1381,0
16,8053,876,0
16,8054,1328,0
16,8055,523,0
16,8056,595,0
16,8057,1394,0
16,8058,660,0
16,8059,746,0
16,8060,1693,0
16,8061,492,0
16,8062,1299,0
16,8063,1213,0
16,8064,1331,0
16,8065,1826,0
16,8066,587,0
16,8067,2044,0
16,8068,2366,0
16,8069,1091,0
16,8070,1210,0
16,8071,902,0
16,8072,1200,0
16,8073,322,0
16,8074,1195,0
16,8075,942,0
16,8076,2621,0
16,8077,217,0
16,8078,1352,0
16,8079,964,0
16,8080,759,0
16,8081,5182,0
16,8082,891,0
16,8083,1113,0
16,8084,1452,0
16,8085,305,0
16,8086,1269,0
16,8087,587,0
16,8088,6986,0
16,8089,1083,0
16,8090,766,0
16,8091,812,0
16,8092,795,0
16,8093,3263,0
16,8094,3514,0
16,8095,2959,0
16,8096,2021,0
16,8097,1258,0
16,8098,1002,0
16,8099,1320,0
16,8100,1110,0
16,8101,3564,0
16,8102,612,0
16,8103,435,0
16,8104,437,0
16,8105,329,0
16,8106,71,0
16,8107,128,0
16,8108,174,0
16,8109,134,0
16,8110,98,0
16,8111,54,0
16,-1,2555539,-1
17,4327,9069,0
17,4338,7748,0
17,4368,1836,0
17,4497,2455,0
17,4590,2307,0
17,4599,2760,0
17,4696,2197,0
17,4793,2605,0
17,4906,3063,0
17,4992,2977,0
17,5024,2115,0
17,5100,2416,0
17,5104,1789,0
17,5105,2019,0
17,5144,2539,0
17,5154,2688,0
17,5189,2837,0
17,5225,1758,0
17,5241,2688,0
17,5283,1556,0
17,5301,2623,0
17,5307,1792,0
17,5326,1596,0
17,5329,2174,0
17,5332,1950,0
17,5341,1628,0
17,5343,1500,0
17,5350,2636,0
17,5358,3131,0
17,5365,1484,0
17,5371,1941,0
17,5373,1974,0
17,5374,2625,0
17,5378,1849,0
17,5379,1997,0
17,5396,2021,0
17,5398,1941,0
17,5399,1920,0
17,5407,1874,0
17,5410,1507,0
17,5413,1801,0
17,5414,1280,0
17,5415,2602,0
17,5417,1641,0
17,5418,2612,0
17,5421,2360,0
17,5422,1659,0
17,5424,2249,0
17,5430,2112,0
17,5431,2783,0
17,5434,2599,0
17,5435,1904,0
17,5438,2250,0
17,5440,2667,0
17,5442,2290,0
17,5443,1107,0
17,5446,2405,0
17,5447,1963,0
17,5448,1207,0
17,5451,1129,0
17,5452,2714,0
17,5454,1620,0
17,5455,1421,0
17,5460,1864,0
17,5461,1464,0
17,5463,2005,0
17,5465,1253,0
17,5476,2884,0
17,5477,1978,0
17,5479,1217,0
17,5482,1971,0
17,5483,1520,0
17,5485,1889,0
17,5492,2018,0
17,5493,1572,0
17,5495,1582,0
17,5498,1911,0
17,5501,1668,0
17,5503,1748,0
17,5506,1565,0
17,5508,1420,0
17,5509,1961,0
17,5510,1351,0
17,5513,1921,0
17,5514,1324,0
17,5515,1632,0
17,5516,1961,0
17,5520,2397,0
17,5521,1822,0
17,5523,2232,0
17,5526,1820,0
17,5527,1063,0
17,5532,1951,0
17,5533,1720,0
17,5535,2454,0
17,5539,1361,0
17,5540,1977,0
17,5541,1332,0
17,5542,6542,0
17,5544,1863,0
17,5545,1895,0
17,5546,2176,0
17,5550,1496,0
17,5552,1710,0
17,5553,1250,0
17,5555,1741,0
17,5556,1917,0
17,5559,2036,0
17,5560,1580,0
17,5561,1829,0
17,5562,2440,0
17,5563,1261,0
17,5568,2528,0
17,5569,2044,0
17,5573,1647,0
17,5578,2074,0
17,5579,2994,0
17,5583,1809,0
17,5586,3433,0
17,5590,1388,0
17,5593,1749,0
17,5594,1967,0
17,5599,2348,0
17,5600,2050,0
17,5601,1578,0
17,5604,3503,0
17,5609,1551,0
17,5610,1557,0
17,5614,2077,0
17,5616,1356,0
17,5619,1650,0
17,5620,1720,0
17,5626,2334,0
17,5629,1821,0
17,5630,1875,0
17,5632,2593,0
17,5635,2462,0
17,5638,2127,0
17,5640,2573,0
17,5641,2051,0
17,5643,1723,0
17,5644,2087,0
17,5646,1792,0
17,5648,1839,0
17,5659,1498,0
17,5660,1905,0
17,5664,2273,0
17,5666,2013,0
17,5667,1742,0
17,5668,1887,0
17,5670,2398,0
17,5671,1692,0
17,5675,2585,0
17,5677,1263,0
17,5678,1870,0
17,5679,1926,0
17,5681,2030,0
17,5685,1453,0
17,5695,1383,0
17,5701,1721,0
17,5703,1269,0
17,5707,1926,0
17,5709,1660,0
17,5710,3149,0
17,5712,1831,0
17,5713,1957,0
17,5716,1906,0
17,5718,1966,0
17,5722,1680,0
17,5724,1382,0
17,5725,1896,0
17,5734,2212,0
17,5738,1498,0
17,5741,3256,0
17,5742,1979,0
17,5743,2415,0
17,5744,2810,0
17,5745,2051,0
17,5750,1543,0
17,5756,1649,0
17,5758,2402,0
17,5761,1728,0
17,5764,2288,0
17,5768,2063,0
17,5771,2111,0
17,5772,2171,0
17,5773,1751,0
17,5774,1977,0
17,5777,3022,0
17,5778,3090,0
17,5780,1576,0
17,5781,1640,0
17,5784,1726,0
17,5785,1819,0
17,5786,1903,0
17,5801,9552,0
17,5802,7230,0
17,5804,10451,0
17,5810,1680,0
17,5813,1864,0
17,5821,1334,0
17,5823,1624,0
17,5826,1508,0
17,5832,1725,0
17,5837,1705,0
17,5840,2140,0
17,5841,1613,0
17,5842,1674,0
17,5845,902,0
17,5853,2003,0
17,5855,2235,0
17,5859,1798,0
17,5860,2332,0
17,5861,1910,0
17,5863,1931,0
17,5874,2049,0
17,5875,1571,0
17,5876,1462,0
17,5880,1493,0
17,5881,1957,0
17,5883,1599,0
17,5886,2081,0
17,5908,1920,0
17,5909,1321,0
17,5913,2186,0
17,5923,1822,0
17,5924,1633,0
17,5926,2111,0
17,5928,1593,0
17,5929,2288,0
17,5933,2578,0
17,5938,1498,0
17,5940,1918,0
17,5941,1810,0
17,5944,1775,0
17,5950,2556,0
17,5953,990,0
17,5955,1966,0
17,5964,2208,0
17,5967,1863,0
